query_id,answer
SaphOIMmjyspThAv,bdaf100399cdae53 7ad251f313eec3d3 8c1601d5475ca8b7 71f04d2b66f3e97d c97bab90e08d3016 a2ebd461aeb9e4fe 0043bbcf63fd634d e60ad36961e34a94 8e031faccde7f2da 7eeb32125f4efe3c 875bc8d6721fc169 57a83dac92599ce4 bb4bda4f17754952 85281ad310f67f0b 52410666ea4b46c2 d1d1f13e04986434 f0ea37f28ad5db8f ba678622f7dc4ed5 fc9ac2b413500751 ac55b04fe95e3aee ebec9d87a1151c58 6cae84db9898b2be 3730c45205cee1cc e658af61378c08f2 17ddff14ed252259 624f233bc21be732 92b2405beea17eee 77acef8966c97f35 14937db454842bc5 4af0de4586a5a96f fd7ce47a86f4cde9 dab680a6259ae855 a48a762edb164eef 77b0d85ecb9aec2f 6a35761e82b06a27 d116ae3515d9bc3d 38bedc4363d10b7a 7345a0313c7abebf f4d0590f05df407b 6333709d2fb608a1 8b5cd230b99cde8b 1d23246dd3b59fb3 7c0d333e84242630 df0aeaa30fb10d3d 30040a6eec66f2e5 641639e7f37057d9 5e58722934d08b50 5febba411ac05b7a 8a6128d2ec02ce59 419adad815dbf001
ScD7QFS6riJTs3cN,67019f6178957866 16d06313bf200926 73f562184112c61e ec0418474ccc223d 339cdae0d347f66d 513d6227b943fbc6 45c95c2ba48369c2 0d9e27aa992703a9 51f569a0c80200d3 00646da8899a7ca4 9fcca53a9ef6aac6 2d23259033663790 86c99edecd36a074 62bd3cb2cc46caa6 f3e8a36ab085d78e 8eb86e25e1cba67d 6543ce8957725c13 9e780aba15710c7e 48b17db0c8bca962 aaca87be62119534 5739cdbed4bf3476 1de411944fa9887e 78147f16dabe599d 6437c6cff39b561d 0f5b6619d1a97791 1511b802be4c8efd c3423062d8604051 a5deb20fc648022c 5324c407d1d86bee ce32a4dabd7a4dd0 27974e4876a25cc7 afcd6a6e187cebc2 74c8808e80b21d37 30182d0a82888aa6 db7a33825f6a2eef 68e08e53e033d431 7c46ec99c539d393 2da61cda3e4cf125 4ae577fd83ab580a e1b750af1e31b6fc 1ac4d2cc0dee6787 6abc4ed1887fdfe2 294ba8527810894e aadff0e40e46cf98 cd1263b34f8b2d04 8236e56b2ffd3d93 50c43bb74caa4c43 1a89ec99ebb6a0a6 8c5f5d37ca57c6c4 e17a0d72ff8f900b
SgnFHzzDuTHB1nRO,6cce3148caf3fcb5 837eb5f84d2b09d3 43c4bf5987775d5b a1463abe11b6bb65 2a65ecc6f9970728 55979ae0a8e99d17 71c43ce629aa9a51 60fcf7cf2b049f03 4d4a55e84915a923 62363d2b023fb883 08ebe93d18993da9 a022a26fce76a1d5 2075490214a238b2 0c036e77825cca30 b3f0a06d3af30035 c543f6982dc9fa57 6176ad985b527cea 2ac7feaafafbb8a2 908955bb742eb1ff af99d69d46a99382 0573abb34d121514 76dcd17c951965d8 1ce4bc841e5243db d7d9c4846396f8b6 8b6ead24218b6f54 5a888493f15d5a0f 82f2ea902ebe7a16 9a3229ec511375d9 92c36289d444b58d b164a0615bbe95ca f5f659c4f229b6be c79835de91a52bdc b096f0e87bd238a8 e1c832ee3b9df449 4e6ace79c39f1e01 b4acac61a75a2b17 f15efea18ea1ac1c c40c737379c078cd b127326f6b79c05c 579692a8928bef30 dc286a88644ee1a3 c418b3201566d9da 6a4ab22ed8fda552 103c19101c79b99f f76faeb15baa88bc eb737a172860b81b 320913d8db34d336 a1b15de1dd73b808 a1c95ff50dbf655b a79e72b3a773a7ea
ShysmrhNvQZKkGdA,69781e7b94083673 0db9f5a67fce2ee5 ab5773db2ad341e8 f4777aef9be91efb b4a441ad4c21a9e1 7f80b18f3c9942a0 260e916afc4db800 e5ce1c4c13346e1a 8534c5d29526c575 3e62b296be304d1e b7b296629d0db067 93c90584bca966d7 257361e7e0196b36 a0e01c21a9632a9b 3281ca0034c09ff7 366b23c4cfd1f07e b91c2e3d15eb7f50 eb12b6314cffcff0 db64bd2c1b9af0fd 12dbd8f0a10f9efa e0a38aacafe5230a d1490c1eaff8a687 5c93f41ce5f0bdac c1068e1594ea906c d4edc7c7cfa81668 fcc8529836604dd5 c94e485623f3da49 a7e7b4ff36a8d9e6 7bbc36b13895d9dc c96d698f30dac3cc b2f78cc9deb9a5e8 0a70b8e8924b95b9 306c131bb908bd7f 10e7a92da0e41a41 84e5627c1986d3e5 fa3396969a22f3bc c1aed735a296838f 024e21b604feaa71 5349b042276eee12 f05167f0dcc7f12f 34be5edb630250da cf3e64c2a6fd2890 a443808942222296 46e8555a2c1472c9 97e003038ddaac99 b18c93c84e131150 7cfeed35d97c1087 b4e099d217b660f5 5f287c7bb284b8aa ea92dfcb5003be01
Sk5GWOHj90vIyEnq,11bab441768caac0 f13fa4e672836f7a 856d4ba4507df51d e3c5c803ddde5da3 46f773c0a487cc76 99705d632bcc3cc5 7400f52ff24dbe50 7a96c566c5a6c2c0 3cde79f98ee70606 ea42c5f100d619fd 155595b89a3a9dad f0ea436c02a09d21 bce1e296b95e3054 adceb44fa67b64e3 890bafb89f6ea726 755712e8a4bbc7ec 8d55a6b199d051c6 26d0d08ef195db75 eb4d147dfd3f6f6e b52df8d93e24c4d5 a2a52cfcad572b9b 3cac6b118d6e949c 6bbf9f9c1f235bcd e09f0e132a86e8f4 566711f88b59dac4 27a54043281993c5 35bed0e1ce5a75b4 3c0bb8895d402aa7 7c44898c5a62ea33 a153a9fcf1a28060 1c124d9e675ea949 2e549d4bff6b18bd ad6b8f99f1cdfd20 16e7ce66aae6d25c 92b35ec50439ee22 3c250dd5b6921ab6 3fcbf87584de4e91 22cec40d377013b0 7aabd953da279b7b 0fd4b9f486541e1e 1fdead6e9adc176f 2e72f38b223d7a5f 2938530b75811e84 47b465ee99e3d61b 9eb459778aa14fd6 40d4e47a76b84adf 79c576cd10739d62 ee6af5646e983b54 30cea8a597324336 5f182978495d3243
SlpAngw7H1HckinL,eee4324eac3c9604 910198b42b173b37 dd5a892e0ca614b0 555aa6741e24a147 dc732f9f2de439dc a2e2806c07de14c7 a5bcc85a02f83685 375468703d924b0a e5b6252b3ed9d628 0783c739f05e6399 522a4e71cfe315df 3e528776efa5b6c7 ad98554885b482b6 00d4d927f0eb51cc d5bb8916c2d7053e 8437bc75cee75d7e a20734d0520f6db6 faa579c131ec76ae 49db3b59166eb931 04ae89d977187dfb 7c7cb1891ee22393 9c5a9cc86483e8cf 2ba6515f2fc81014 8618b7f5bb98adea 2080caaee1193624 21e2938aa25042ce e6eef383174cbf7b 00fe28d3bee0d673 86e03ed6d7b90fbc 9a66a97e8e839b01 6856184ea5e16380 b1db473d7b7b0fe2 038e4bbd0d815d3e 308af4e6de1cd014 11ccf510f4f7fa4a 36201dba16095faf b139b3cf295003a0 1897fe1a382106ce 3e46811dd28a287a 5039b4f62e9a1ab3 8dc82ca76301b3fb 5304370ac55fa592 2121171007309c24 6109a2ab702021e9 91872033cac44c02 261d8fec0b2d6c76 3d4761ce64bdc746 30952bd226c9fed4 51703b52681829e0 12764ce609de2b21
SnuCmZNc5MFn1wNY,582aa6e179267304 472db60613027161 8b0087f98162ed0a 3c310981ee3f8b12 9a7ad7062831b5e9 b7210e38e7ce0181 edcf5db4e5a0a861 44515983ab26f03e cfacb4b65f879fc9 48092727b6939f63 7033da9f33fbd448 b747906cec19b19c 7f9f842175e8be43 b5ba30ae442714ca 212ec5d77babdc73 895455543c136918 a074ccaf103789be fd3b07a31b0c7629 c020facfa2aad3ea d615736dec84cec0 dfc8195c75053050 95b3647ab54bb480 ac5c47dac346a061 ce8170961615a79c 7bd7cbfd51dbbf1d c8b4647f5240a6e7 31753487b899e6c7 1fa83b966ac77393 53bcbc70d4d66dba c7ea072851d14a08 9364be301321c90c a618c7968e798114 6dbcb051fa851233 a3c3b202d1b9fffc fdb854a84bd7b0ff 8e0d2243778da203 261b879f3423238c 8ed5b84b5aca0d30 d9a130df14ddea92 306bef51321a15e5 21efe2c6dbba5e82 e1ec3769ccc19ae5 7289c5e56811c69c acfa058b39f317bd 10811699a9c5eb77 3d50ea7dfb7f8fb0 c7728201b123124d ebe357e5eed088cb 6acda893dbbf325a 1b9536b1ef6ec568
SoC1KayKn5VUYMKZ,e1a018d48a6f3f80 901c103f5ed387ae 2d15102eafcf6bac 0124b78f224a2a06 9111fa434a1e2c48 73dad9b3bf8cf60d 996e73e3a12fa347 c38b4cfae5ae433f 666adb3cda796193 7146d85561b3dd25 bc97e28a91a3a42f 29cb14b47fb6e208 710501250e251069 c334088eb88ae8dd e4553bbbcc62789c 97df62788ff3e3a7 6daf1b6bb38d2a78 81c5932e60a671d8 308b57870823068b a9e5b9ce72dd5843 d73d585ab3ee0ad8 7269b81382db45f3 374c35be814e42ed c3c433dbfb179bb1 97c662eaa96843d7 8901cdcfe00f1644 6d747314de5c5974 b3b54bf54f6bc040 ed72ec4e333e6f7a 65f8cb6c2c1c860d 174c7eb1ad88ea34 65baa6f9ca1aba74 d323c4e57e06b9eb 4745a8d2459255bd 8a69e8d8cc37d818 50d8a4c8e0ea5fbf 0cc82e55e689195a 589ee0aa66b0d781 1959515b61206bd1 5898b2fe0453e958 e5abc18a5a5227bc f1a61d4b285c7dfd cfb8d81522043afb 2d3408ae9c808b51 ac645150bb6a3726 957b4146fc072092 5cd5935a364f3bb1 c70e7f1ffab2c9c2 593dc0e8e9c6c15e 5d208b805def9d3f
SpJOGNJ5puhv1176,ca7164480aaefcd3 485f28a3aeff7208 0a49b42598676d4b 6944c65b48d1552e a6f9d7657f721459 316472c186029045 79cb8365a5b581b4 3afc328cc880ed1b ee7a44a71a363b03 2138e21864f1df24 5aa676f3963e7296 5dc5961fae536ddc 185d26aa73e3a593 f347de59942b5490 b5a256159823798a 1704a7d295a0d45e 8f70f7547fafd2db 279695dc5ba6c17a 8bf4e9879cc3c93f 73632694e9917931 5c7fd6e3cea66a9c e9808488416ca888 52ce134ebea7b680 10bdd2c53552fdfe dfa1935b414c6f4c 91593593b9a434ae 38ed2d7b7aa67112 897209134813aa28 0095498f2b888b3f 5cfb78ffd9f811ca 0f33097b927bf7e4 9cdb76dc3b49c964 480aef0137f60b22 dfa48bd19fba6281 d78bd7d9e957bb9f 0a07dd5c8c9e6071 b89339055e4ef05d 27b44430e698460d 6e48db919a5ceed0 0427220d5482b0ed 0d12e0a3d40b217a dc005d08ddf6b66f 67718f78a56bef57 7a6ff501bac35313 e3c52165772f4a4a 80a279bf1b854c2a ff11f69d4067e418 bf738315d9ae9630 6cc794f2828e6606 a2823556d1b59196
SqsalLJMVMsq0pwQ,d5776b255ff85408 1137e786ab46ae13 88850f7f906567ee 07271cfd30bc52af 07a201e5eef632e4 a088694adc107ff5 dca81f8ede0e2f0f 366c1acdd1257040 5f18a125a887dafa 618c82cfd8578477 695bd53e40a51d2c 5ce4d9d44595b3f6 b9ee8cce9b63f711 93ec45a15edf6d78 953cbf9ee1f212f2 370818accbbc4df9 01c5d27bcba65082 c22222d55bbedf27 7bc570a755f7730c 3584fc3274e15890 c7dc5bd3a207cd7f 1de2ed178d9f176e 9504c036b007f889 321fe52553d866b4 0d7b37780bbf926f 7efdf24d7b8fea47 27615c020b3fd037 c51adb597101e0a0 696a0fbfe3ee1713 88cd769c8147c212 b632c14069a4a9b7 3dec890747cddf7e e58e43dfeb6a4951 977c6faea0770ce4 a91fc87080b0aad0 183ea6ad457a2af1 24815a93ad0d6813 52a288e20bd0ddf2 b2b263dcccc2a383 c1c3bc0355dc37c3 76f1b4d47aeb6434 1f82c99504e15307 6ecc97e9f18f9d13 e8add1a7a11733fb 1f24baa171298744 3d346f8db7560cce 54abae76259c35f6 108f9f53d24f50ee dc55f1f4705662af 5bb165855ad038ea
SuCUWvKrKFRKTKuT,477aea95b877581b a88aca139c764194 7af3ac953c3f153c 8b11d923da92aa6e d0f5634a806543f9 f980b45cce4e47ac f3db3e17524b5989 838f8dccbdbace1c 354957b0b9e65a46 c27a1d596f2f3e2e d255a2e24042a1d3 8f41141f5752b0bb 71288d4f7c650ebf d6a506cb09afe336 e7e1511a2cfd464b fe9af5f098f6a7ac 288caddbe9f40814 3eb92efbac336c3d 3f4deb8ba4fba937 83dc26f82abf5508 867df12989fed9b8 1d7e7ab6a606ed3e de76f82e5454edb8 003ca25f04a7eed1 d38b71705ecd3d55 81f5245b35fe339d 2a6820b2e9eb2f2a 344f78f96da1cfd5 5320122b372cbed2 fd7e0fe2142d8a5b 00f37599a897228f bbe7478029edd6c0 2914430b1bcf86f4 5aa6dd13da196921 cf55c0a476af8f80 8f27b928bd1e7dac c0bf1aa421b83845 aa109d2589421fc7 746c749c1378ad91 9fd437170780e320 aa3b83fee7f41afc 4a8c1c486e41295c 1e834f7d426881ac 8367e2dc4d3bff9e 3eb9b48d0743ebfc faa9a057026c959c fc1b9fed99df9cba 799ba31edab770ea 6e1a8d3cf725fb78 adb21f8aa16610b7
SuGRJ4helT0CR6AA,a1793499075aecf1 18fa8581a99c1621 d8f20ea0786b7d7b 3acd25d48cbd447e 3aced03d5581e13f 22ca293c969dc21c bcc17067d3ed102a ca9dff166cadc34f aa2815bcbeee7504 bb3e60a3776b7e68 bd5fedd9e3854653 13e573d4d207fcff 1e41b2e44e8aa279 3e76517d345dd535 181aef39c36f5c1b 6ad56b2e080816a1 4165520a333effca 8bcf0760a888e816 25bb8e73fcff9848 342c142f051b7b75 469b7aa64e738f72 d7c155903fd67758 5578c412037e5f8f 84fd6c4c3860d4bf 255176665c28d07b 23ca72bfbf0f5ab3 1d37c919b5fde275 5524e0214e95aa72 423761483e3fad29 64a15f974f75d599 2ed6110d6e19e323 aa691ebfd273af50 2ff4bf4ad60e556f c5796d9ab73666b7 146aafb72189b6f6 1deb0718587dc539 40737131a2844cfa 46a652a2eb00d040 ae70e368ab653101 2b5e8a889a790fb1 49428f514ebd4014 3183c97899ec9552 d9383a1178cac783 3b521c5a3d7f428a e8c6c8d3e28819d1 1528b1d5a16cc912 a4cc19a9a2093177 12ba1873af45f09d 887a2fc963b39a39 25c70b526773e27d
SvZO24nb2aHbLxyW,aac7f602b292d452 ab025fccfa43cb76 54ea5cd762238beb f04cedd8f8da32d6 0f8bec22ae89504c a0acfbbb54b0a54b 2c37ec9ac1469618 760beddf98f540fd e7465c2619051777 bd030cd76d9bb85c e7d6dd4c7e20490d 7dc43c2f04cdf78f eb75676127c05904 5b3438d8ac3ab63b 0de8714ac52b06da 20c064f8b65d9178 d7a74ad80a7991fd eb2cc6c5f9acf01f bae61f533f56c2d6 f9672c63fcd0609a 038b4867a15b9090 2da192729a770b31 9998963b898c0722 a55ccc52e9a4ddd5 1cf0be60d0c03b48 8e29bfafe67cc59c e1d9ebb146ec3cd8 adf32e2d18de87da 85fa6b1587d67471 1394c75dc2fabf5d aac4d55ae79291e2 a7e579ee7a97b48a 9cf12f316d5fb171 adc3bcb36ed805e3 b33efc4eead8fc11 b120b8dfadfcf486 dddb410a552abf60 d1541d687bf0579c 04b66261df5c80b8 112cd7eb2797812f 130cd2696c86615b 2beae5f0c34cfe49 fc5ebc58d30f22c3 c4ce86c31868a3be ed3c7bbe8bc036d8 eacd98ff553ac208 71ce451a4657c98f a08cc60cfc5472a0 f47d0585071cdcd6 f5187af3e2167a94
T3sxqyRNmngP09eA,1b535ed374b9d110 f07352e65fe6b30c bce53ac9651a79d6 cf45029495d9b434 5fd8d9664fa71881 ff1ec47ed54a5869 16f9018419f9eeac b0d6834e3ffa5c5c 7bbb273f1f6c9ee5 66db92903c9beebf fe5890aa12588031 ba9dc82823047379 41c5474be5a42aac fc583e0bc31eca67 7d9cad79c30b20fe e253268573070146 97514d7455bcbee1 4c5f5966602eee77 e196417c97976168 fe83587245bc2223 0396e6918760be5a 1308a3d8e1b6a8fe 166c64ecdb7aad74 218221f1c08e0566 d439b805f0a9bc38 19e97cb3a030a511 28134d7020c7d124 e8ecae7af774e304 fceae9842b78918d 8438d712d8a496af ead7b67ebdbac9bd e008e2cb578ab380 fd7ca2fbf077d986 a4a4ad7902f25ff3 fcaba64dea99e506 51c38e55164b0c78 9b107a7e0a0f9e57 4b2f6e6c270d228f d9d33f6536a0c589 6ab908955c6fb8e7 6f3c220aa16af336 6faa30cd865bcef1 2486378e961ea7c9 24baec51cddeefa6 7aa2fed67a453a70 a8f15bc8d1d09812 bc8c8c517e6ed837 d0480a643b19618d e48b0ef647959eed 7b440b3b07b5ad55
T4iF6eLyqeOnXx80,4ab91aef6629a12a 3bd5033bc59727c8 4ffb6001f5ad390f c36f2e62f0c39d2a 6f6d57bdd0f4561b 9cf7f616bea8ae1f d382376012907c58 95c848c22ef50ba5 8e09653bbbc569c1 4294709fd9d353d8 95376414e5cd8b2a ef96773b64cc629e 86efe287819e1a0b 075dbf6dd15989a5 39bdfbe9eb659df7 faef197c42d0c311 0682717beff5632d de24629e279f3fea abd7d5a9d3ee2209 d98f2a6271593267 db823e0cbaa922c6 5f07bfe05daee943 d8c6e4433d65122b bc4ae6cc8f941033 a1e3f54d43a34872 c686049bbee00d80 4a0b3f6a28de177c 6e2c50979593ed36 1f8ab8231f537130 dfe9d8fddad68ba6 f21d613aba04e949 9714573a27aba84a d7b735827d9c7e06 119085c3c0424b2f 7204396255d14c5d a7199864c6ccb90f 76c25850e7ead4ce 5283c3f7a01b6f56 e6839cd2c1103f25 ac554a06d4e4a8cf e09810855d7daad4 72b9ceeb4c5ad398 ae75956ce38e62a1 b0048055bd2c0f21 780e0e0d98c115b0 6a48ccdc17b0e503 b7e667b8a4395b70 90fe32d7f9ef1d5e 0555722faca33643 37cb1fb74ea869de
T55DxCmA0YzRDBRc,3dd3ea9cf3212ff6 af6272ff421b3c61 459add85ab1fbc4d 3c49930c88d3368a 51d552c85ee72a3f d09442cebb6b21d6 69ab5a07a56e7822 bf5d7b553b94ec1f d4fa0437d29f4f2f c932d0cdc926e879 ae9331150e584150 59f8cf398da3419b cd71360729e62a71 ed9a879bfcf70735 88da15dcfa1c0a5c 31e35910ae6addad fa5e22d6dd0f29cc 93a9591954f62358 ca454ca3830c5ad7 6356b1fc11c55dd0 fc44a2ec0009a1c9 1c52dcc11470df3c 3fa08fac5040823b cf530c4401ebca17 9edac9c89f206e81 54fe7ed5c19534ad 20447325097c906e cbbd6cde8d4d74fd 882a630705c12f7e e45e0ae804f2017b 89a41c24736413b2 b775663ae4b32ee0 e99c3d08c81feebd 535b03f4627b71b5 fd31aa7384fd0512 e17873ce207fd3c9 4bd300d6e3345803 0a64999b45798ad1 0f256f62dffc63ac 6acdbf2dba17b143 bac6f25048e175bc 4e0b5cff9000aa89 b5ce031e1012d36a e23e327b22211b7a bcec4a1b4bb1915b c7319bfe344a597b 8c9188df3dd06c7e e9881c55a72e0cae 3d94dce8c6582c6b e86463d801b4083d
T97ipW6lrCUm318s,67ad5e9d37a4e262 fb064c7a77ead48a 2f7413a1ab4c9d49 992303680e61a7d5 870c57a54b8b7336 d67db775b98db819 7851a19c524e3b7d 1f98de8e421ec588 474eb566364857a2 5c842cde23457033 89227d2635c98dd5 7f40f3760d8d0113 a7b00cdf3e6e9692 ddfee9040d677ce5 eda0b7ca37dee9ae 2d14bbd7d97b5323 8e7522e33844cb15 8d9fdbb443080321 88647e5fc375efda eb9574fe2b070d53 663af91bb6dd0e76 60d473cf20138e72 256676366a1e24ef 8d60f9a71328733a 90b51a1b3771b85d e45e9bd2aa3bf18f 2083cb3b6e68d333 c3b4c78c565f0c3e da1052082226ee9e 9e6600708f5e2572 6858fb445c4bd724 1d40f3134467b042 0606e6440fd396e5 c6ed11319e01465f ca23c9a56ebf2c0a dcd2bea7ed27f0a8 b317ebab517c9c70 362108e37297a333 828ce4d8be1e2ee3 c94dad08b8690b85 fd2db3d97afb470c 7cbe930b26022f6d 36c2e23b216b1171 336baaad712d7dbf 269e0642806d8473 f69870144ebed720 b9ef2eb83a8da684 45958b8e172d6c14 97744392e0062be5 57ccbd3ae139e6cd
T9nG0cGu8ym0KtR7,f4f371a3481dfd9a 146b4bba68e6e782 eb73812ad7534cfc b0c6a9a196280346 96d72e006a94a4c3 18e6b9206056753e ae1d4cb88da7b92b d93ce19788eec1af 7403f4baa5ba9ecc b6330e90090ceec6 f458f8f775d0693a 4be680f7a8759b7e b2f01491c1a50dc0 d038bd0304169b2d f2b6c271ed3f5f55 8f926de06d3daf37 d39afb61b466bc72 f14c20cbb0cc5b8f c213d4193610a956 ba1ae9b13183be31 5158b058394907c5 fcbd44fefc8e5328 b3166e86251f5c23 077a002550bd2003 6e9a88647161042a edbf6e4d3a513236 9e50512a40c10328 65429868018d2fe2 1c097e8acf31815b 37562e9451d29f81 36cc5e4515d0fa83 5a0224cfeeb4f057 159f4422cbccd6dd e003fbb5fd7c32ad 69b98db4c1cc0d23 19524aa472e02834 8cb0109d4631e3ae fb9a4f4264688ac0 a410f64d3fcb747a ce83dc3368181d9b 79fa39416cff4c21 b4984c795a4b85c9 57bb4a721e4f3920 1e8b49590bf42f64 7175b41cb3a3d919 807988a853fb72cf 942bc69028babbc2 a8e4b07a63a20ed2 821ce8fdc7016840 e45a1db712a07713
TAAD8ellMGkGq9BC,f80ba6d2ba19eb45 344a68459a3b51d7 e648cc6f87f12ab0 e5f894321e9bd3ee f05f2d53a6266a0f 0351b6bdef3c1f99 b1a93f2b17f9ea2b 99479bceb64284ef a73f042cc641cc49 28bfca9d0bdf9383 f19895dc78e5fbad 524aa6a5d8b8bdd5 e284e5f9fd2f4e6e 4a79977829a8f327 25f00ed91df60b8a 49e9da40c2cfd9f5 74650cf7e669cfa4 e7d0a5fc1ee9a390 462ca12ecd94d8fe 2ab8854fb66f9674 a89672edd2beaa62 3020ded9beae062f 8a8fc021b79bcbce 3530abc2cbceb0cd b05127a572523740 33668babced44259 5e0881a2262468a3 baf534819f24bb32 3ba86dc98d63204c d8fa8e0587504bdc 727aaff8c4de036e 78bc174dd5515941 a9b939a3afa03b3e 7a0d0770bfed14d9 7a82470cc91f6844 fc68f76853903be6 f012da90bba54858 902ef9a0e85e8742 78d7cb0bc5b01a16 021abd4125dea93a e94d8fea06b9164c 88dda2a47ef3b746 580ee028860af663 f12ee09887845a6f 24bb72d4bce8963d f775a59dc1c534e3 93b117cb37d20ec8 6f7d0127ca4d7750 1e28c2fa9a33904c cd444d5b394f7e7d
TAIp11dxlWCOtrJu,1c097e8acf31815b f458f8f775d0693a 837438d18854dd1b c1e876ae144abad6 844da91c98e2c295 909a604c418c5ea4 fdd32bc0a81414f5 c3b7e5ffb5fed17b 8141b5d0c2ada978 6eb4fb5d6c27efa8 fd4e4d03a8a77e43 ca36b541513b43be eb73812ad7534cfc f88da91230910451 edbf6e4d3a513236 b4984c795a4b85c9 b0c6a9a196280346 9e50512a40c10328 87f5005096361bbb 704d4f92e61a4371 35242f3fa9b8224f a8fed31ae3d29296 077a002550bd2003 1630c015fded798e dddbb9830589feef b942b4c7fb9baf8f ce83dc3368181d9b f0645fe13a250408 58b3a4bddc16e06b a8e4b07a63a20ed2 2173da88cd31ecc2 2d8202ccacc676d0 266cd704605eff54 31a8e461de8fb5ba 2c4aaf947dd59f9c 8abc79234e417b0a 4a98678fd0593d96 01d81df82d8725dd 8adfb9fa7bf03789 34a629f61e73c89b 8053ecce86c22dd5 fcbd44fefc8e5328 c8c5dae5c16f3351 397fc76e5b661558 28c32ef07b9d3449 d5cfe01881d06c5b 09efc50c425f122c fad25af46f924689 97e7d204d53c57fd b7c983c7c2fcadde
TAqHKNZ14Z6srN9Y,79636c68b07fa5c2 774de7b5243bbc29 b297f6995bc12e11 8b3519839533b5d3 24480a571bd54a63 5c6bade5c810e261 cfe9d243d419f569 dc005d08ddf6b66f 897209134813aa28 8a0c474c892e018b 45bfd8965207461c 6fe888e47b27576e a4acd5e86d3e3c05 692a2b33fd273a2d aa2ca3d062ce1807 c84c0a343f2f99ab 6fbfbf6a540d79fe e23486bdc78a34be 6e48db919a5ceed0 e1039a6714d1504d 5c2fd7f93732f910 c93793b7724f375d dd3bc9da47220b44 7d306541dd298a0a 1f870a8e689455cd 176f4197402abd67 0a080418d25102f1 15cc0b7b6cdb18a4 665af7c1bbc2f0ab a150ddce0db3f5eb 3c69c1853f522f78 7e2f786b3dd0c5b6 df5e42055092d442 22dd9fb3e9d5c2b5 e664971718c6ffc5 57155aefff292df0 e7f31f606820682a 670ac88e2f6ae795 6d59262a319db914 7ee19d03bb5e09ff df9056d7299461e4 1ca25a2536399fa2 53ab5554e269e3c7 d167393ff1e05513 62a45509c4f61315 e10b285bd74d6caf d926db3c44a43d14 e3d394486d2886d9 89501b2c806d2055 a60ec497f2e7c5f0
TCjBRet4AM7YND21,c1c00aefe656f3b5 7dd26d4bfc48c194 2969ce9deb881a61 9e19a4c1999087d1 6702fc655f472f8e 2a1dff07a2fa300b d0b16ea0fcec834e 7d860b76714f4aeb 046454632ac6a26e fcea311d9bb81a34 100e2c70c6321693 3c002d66ebc272a8 2b5d538786052787 22eee6c34d4afb32 f070699196c11b2f 1341f7b5e86f0a88 cebb1bba76f0ce22 a498eba3c341d5d3 872cf6211ffab14f a99cdcf0106942d5 fb04ea9d3d5ce7af 329eed60b839aab9 ca70a26051d6dd87 0e92314d0427cd98 85b1a2a1e9fd55e3 fedad9e8dd83e35b 48488a2f9470137e f363c7df2262c02a 7678f5eab9ddfc7a 54356e61d3df5ec1 09015f38b8bd7f8b 61bf4d764d495cf0 2ae964fdd5b9c7ff 0f688ce31794bdc3 46de02b1ed4c9767 8d1dc1f5012ad61a b23b292769c84fd7 11381404374c5065 25b004039c65c0ab 05780ddb40699367 6d81df7e3183a9bf 8005778c343c94bc bb031e36d9f6e1b6 ec98211049830e02 dcdaa7dc332aaa82 e739823c26701d3c d1342c9a44d60e67 c9f1058472e3758b 8c5880b5090b34fc f9c5987a3efb5376
TCng6CyeP1fQkikj,f51c2926b46168f7 39bcb57401d7683a ec88f11b93bed3de 6704a3d4d5b8d79a 1c826eb33fe6f819 bb8c0b45dabb7c6d a7ec50e4c29a190c 5dc563cc959cdfd9 b4145acb586b8e53 3f752e67ca0b575b af30787475781c37 d405309255c70726 d840107613d7ea7f c6288b95d1be677b aec032172cd0a320 ee514ecdf4a648b1 1879bd5022cbac9a 7e84e58f07340b2a ed58f5f6b4153614 d11e8764a535f446 4bd0a532b478d434 7decdd9390920a95 886e59bb743bc7e2 956f2e1e269fd27e 99e2d7386318eb3b 331caa3624827809 19b43cf54dab9f92 c2a8e34ebbd4d2b7 349297731acb66da 3844bbe9f9492e6b 4c5b6a461018cecc 3105af4c14e0d1ad 263b325314b75258 c05b667b3467ef4a aaa2aeaa254347dc 69832af976b932bf 061a2b256159d203 bfaf0a10e8cfb215 f8b25a91cc95135c 7454435e2814330b 3547c4949e03d915 f2c271320064bc68 d30432325ef77a9a b9422cea3c033732 20fd8983c441443e 05de8bafd7d69f36 37de93abd0379114 7180b239bca0400b fff41d1a0ae6adf4 e12272bc4d346298
